model_key,model_string,provider,rep,article,sentence_id,labels,rationale,utc_time
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,7,NB,该句比较了不同首相任期内任命女性内阁成员的数量，属于客观的历史数据陈述，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,8,LEB,该句在描述高市早苗的政治立场时，非必要地提及了她“更年期的经历”。在严肃的政治报道中，提及与专业能力无关的个人生理健康细节，构成了不必要的个人化色彩，符合语言评估偏见（LEB）的定义。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,9,NB,该句将高市早苗与玛格丽特·撒切尔进行政治理念上的比较，分析其获得支持的原因，未涉及性别偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,10,NB,该句陈述了高市早苗对夫妻同姓法律的政治立场及其理由，属于对其政策观点的客观报道，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,11,NB,该句陈述了高市早苗对皇室继承法改革的政治立场，属于对其政策观点的客观报道，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,12,NB,该句陈述了高市早苗对LGBTQ+群体和同性婚姻的立场，属于对其社会观点的客观报道，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,13,NB,该句直接引用了社会学家上野千鹤子的个人观点，表达其对事件的感受，未包含偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,14,NB,该句继续引用上野千鹤子的观点，分析高市领导对性别平等排名和日本政坛的实际影响，属于观点陈述，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,15,NB,该句陈述了另一些人对高市任命的乐观看法，属于观点引述，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,16,NB,该句引用了小嶋直美对高市成为首相的积极评价，属于观点引述，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,17,NB,该句解释了高市任命女性内阁成员较少的一个客观原因，即女性议员基数小，属于事实分析，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,18,NB,该句提供了日本众议院女性议员的具体人数和比例数据，属于客观事实陈述，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P2,19,NB,该句引用了世界经济论坛的性别差距指数排名，作为背景数据支持，属于客观事实陈述，无偏见。,2026-07-12T16:17:57Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,1,LEB,在报道国家领导人资产申报的严肃新闻中，标题和首句将“217个名牌手袋”作为核心信息点突出强调。这种对女性领导人个人消费品的聚焦，与通常报道男性领导人资产时更侧重于房产、投资等硬资产的叙事方式不对等，带有不必要的个人化色彩，可能削弱其政治人物的专业形象。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,2,NB,该句客观陈述了佩通坦的家族背景和就职事实，未包含对性别的刻板印象、不对等评价或错误指称。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,3,NB,该句解释了资产申报的法律背景和性质，属于客观信息陈述，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,4,NB,该句客观引述了文件中的投资、存款和现金数据，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,5,NB,该句详细列出了资产清单中的具体项目和价值，是对申报内容的客观转述，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,6,NB,该句客观陈述了负债和净资产数据，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,7,NB,该句是对公众反应的客观推测，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,8,NB,该句客观陈述了其父亲的财富来源和排名，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,9,LEB,该句非必要地详细描述了女性政治人物的着装品牌（“香奈儿外套和包包到古驰鞋子”），并将其与政治活动并列。这种对女性外貌和服饰的过度关注，在报道男性政治人物时通常不会出现，构成了评价上的不对等，带有不必要的个人化色彩。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,10,NB,该句是一个过渡性陈述，指出她并非个例，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,11,NB,该句指出其竞争对手也有类似品味，是对事实的客观陈述，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,12,NB,该句客观陈述了男性政治人物巴威的丑闻，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,13,NB,该句客观陈述了巴威的辩解及调查结果，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,14,NB,该句客观陈述了西那瓦家族的政治历史，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,15,NB,该句客观陈述了他信的政治影响力和遭遇，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,16,NB,该句是一个过渡性陈述，指出情况已发生变化，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,17,NB,该句客观陈述了选举结果，未表现出任何偏见。,2026-07-12T16:18:10Z
deepseek,deepseek-ai/DeepSeek-V4-Pro,deepinfra,3,P3,18,NB,该句客观陈述了为泰党的政治交易及其影响，未表现出任何偏见。,2026-07-12T16:18:10Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,1,NB,句子仅讨论生理性别与性别认同的概念争议及法律背景，未将特定职业/角色与性别关联，未使用不对等评价，也未涉及错误指代。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,2,NB,描述激进分子在公共领域的影响，属于社会现象陈述，未涉及性别刻板印象或评价偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,3,NB,讨论机构领导者的决策后果，未涉及性别相关描述或偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,4,NB,陈述医疗处方情况，未将特定特质或角色与性别关联，无评价不对等或错误指代。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,5,NB,指出特定服务缺口，属于政策与服务讨论，未强化性别角色刻板印象或进行不对等评价。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,6,NB,描述监狱安置政策及其后果，属于事实与政策陈述，未对个体进行错误指代或刻板化描述。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,7,NB,讨论言论自由与警方行为，未涉及性别偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,8,NB,引用法庭裁决说明特定群体的职场遭遇，属事实陈述而非强化性别角色刻板印象或评价偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,9,NB,提及教授领导审查项目，未附加性别化修饰或刻板关联。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,10,NB,说明审查委托背景与法律程序，无性别偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,11,NB,指出社会趋势对男女的不同影响，属常规人口学观察，未强化刻板印象或进行不对等评价。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,12,NB,描述医疗数据记录问题及筛查影响，未涉及性别偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,13,NB,陈述警方犯罪数据记录政策，未涉及性别偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,14,NB,指出数据记录方式对社会认知的影响，无偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,15,NB,总结前文案例，无偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,16,NB,提出数据收集建议，无偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,17,NB,转述政府立场，无偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,18,NB,报道卫生大臣指令，未使用性别化修饰或刻板描述。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,19,NB,呼吁维护法律对跨性别者的保护，无偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P1,20,NB,总结组织认知误区并呼吁纠正，无偏见。,2026-07-12T16:18:42Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,1,NB,句子客观陈述领导人对女性代表比例的承诺及冰岛的实际情况，未涉及性别刻板印象、不对等评价或错误指代。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,2,NB,"句子客观报道高市早苗成为日本首位女首相的历史事实，""female""仅作为事实性修饰语，未强化刻板印象或进行不当评价。",2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,3,NB,句子客观指出女性代表性不足的政治现状，属于事实陈述与政策批评，未包含性别刻板印象或不对等语言评价。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,4,NB,句子仅陈述高市关于女性代表比例的政治承诺，未涉及性别刻板印象或评价性语言。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,5,NB,"句子客观报道女性担任特定内阁职位的事实，""first woman""为历史性事实描述，未强化刻板印象或进行不当评价。",2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,6,NB,句子客观列举冰岛和芬兰内阁中的女性比例，属于数据陈述，未包含任何性别偏见。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,7,NB,句子客观陈述前任首相任命女性内阁成员的历史数据，未涉及性别刻板印象或评价性语言。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,8,NB,句子客观转述高市关于女性健康及更年期经历的个人表态，文本将其作为政策倡导内容报道，未使用带有性别刻板印象或不当个人化色彩的词汇。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,9,NB,句子将高市与撒切尔进行政治理念类比，并客观分析其当选原因，未涉及性别刻板印象或不当评价。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,10,NB,句子客观转述高市对婚姻姓氏法律及传统家庭价值观的政治立场，未体现作者或文本的性别偏见。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,11,NB,句子客观陈述高市反对修改皇室女性继承法的立场，属于政治事实报道，无性别偏见。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,12,NB,句子客观报道高市在LGBTQ+议题上的立场，未涉及性别刻板印象或评价性语言。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,13,NB,句子客观引用学者对女性首相上任的个人观点，属于新闻报道中的直接引语，文本本身未植入偏见。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,14,NB,句子客观转述学者对高市执政可能带来的性别平等影响及政坛环境的分析，未包含偏见性表述。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,15,NB,句子客观报道公众对女性进入公共领域心理障碍降低的乐观预期，属于事实陈述。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,16,NB,句子客观引用另一位女性政治人物的观点，其年龄与职务描述仅为背景信息，未对目标人物或女性群体产生刻板印象或不当评价。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,17,NB,句子客观陈述可供任命的女性议员基数较小的事实，未强化性别刻板印象或进行评价。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,18,NB,句子引用具体数据说明女性议员比例，属于客观事实陈述，无偏见。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P2,19,NB,句子引用国际机构发布的性别差距指数排名，属于客观数据报道，未包含任何性别偏见。,2026-07-12T16:19:15Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,1,NB,客观陈述资产申报事实，虽提及手袋但属于官方申报清单内容，未附加性别刻板印象或不对等评价。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,2,LEB,介绍女性政治人物时过度强调其家庭背景（“亿万富翁前总理他信·西那瓦的女儿”），属于对女性不必要的个人化/家庭角色关联，削弱了其独立政治身份，符合语言评估偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,3,NB,客观陈述公职人员资产申报的法律要求，未涉及性别相关修饰或评价。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,4,NB,客观陈述财务数据，用词中性，无性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,5,NB,客观罗列申报资产明细，虽包含传统女性化物品（手袋、珠宝），但均为事实性财务披露，未附加性别刻板评价。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,6,NB,客观陈述负债与净资产数据，无性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,7,NB,对选民反应的客观推测，未涉及性别刻板印象或不对等描述。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,8,NB,客观陈述其父亲的商业成就与财富排名，聚焦专业能力与行业地位，用词专业中性。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,9,LEB,"在描述女性政治人物参与公务活动时，过度聚焦于其穿着的高奢品牌（Chanel, Gucci等），而非政治表现或政策主张，属于对女性不必要的个人化/外貌关注，符合语言评估偏见。",2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,10,NB,承上启下的客观陈述，未包含性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,11,NB,客观陈述竞争对手的着装风格，未体现性别不对等评价或刻板印象。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,12,NB,客观陈述男性政治人物的未申报名表丑闻及公众评价，用词符合事实报道规范，无性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,13,NB,客观陈述当事人的辩解及官方调查结果，无性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,14,NB,客观陈述家族政治历史，无性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,15,NB,客观描述政治人物的支持基础与政治遭遇，用词中性，无性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,16,NB,客观过渡句，无性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,17,NB,客观陈述选举结果与政党更替，无性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,1,P3,18,NB,客观描述政党政治博弈与协议争议，无性别偏见。,2026-07-12T16:19:48Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,2,P1,1,NB,"The sentence discusses abstract concepts of biological sex and gender identity using neutral, legal terminology without linking specific roles, traits, or evaluations to a gender, nor misgendering any individual.",2026-07-12T16:20:22Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,2,P1,2,NB,"Describes institutional influence and activist actions generically without associating specific characteristics with a gender, applying unequal evaluation, or misgendering.",2026-07-12T16:20:22Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,2,P1,3,NB,"Refers to ""leaders"" and ""activists"" in a general policy context without gendered stereotypes, unequal linguistic evaluation, or misgendering.",2026-07-12T16:20:22Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,2,P1,4,NB,"Focuses on medical practices and outcomes for a specific demographic using clinical, neutral language without reinforcing gender stereotypes or applying unequal evaluation.",2026-07-12T16:20:22Z
qwen,Qwen/Qwen3.6-35B-A3B,deepinfra,2,P1,5,NB,"States a factual claim about service provision for a specific group without linking traits or roles to a gender, using unequal evaluative language, or misgendering.",2026-07-12T16:20:22Z
